ENSEMBL_gene_id	Chromosome	Gene_start	Gene_end	HGNC_symbol
ENSG00000148334	9	129922794	129930533	PTGES2
ENSG00000148346	9	129951171	129955555	LCN2
ENSG00000171159	9	129962360	129966028	C9orf16
ENSG00000148337	9	129968165	130006483	CIZ1
ENSG00000106976	9	130005480	130057348	DNM1
ENSG00000207581	9	130046821	130046930	hsa-mir-199b
ENSG00000167110	9	130057932	130078089	GOLGA2
ENSG00000221297	9	130059807	130059889	AL590708.18-3
ENSG00000222193	9	130060807	130061071	SRP_euk_arch
ENSG00000208605	9	130060841	130060999	AL590708.18-1
ENSG00000175854	9	130077541	130091088	C9orf119
ENSG00000167112	9	130111224	130124518	TRUB2
ENSG00000167113	9	130124636	130136172	COQ4
ENSG00000215014	9	130140422	130140686	AL359091.10
ENSG00000167114	9	130142661	130163322	SLC27A4
ENSG00000167118	9	130173461	130192834	URM1
ENSG00000207955	9	130194718	130194814	hsa-mir-219-2
ENSG00000167123	9	130213866	130239447	CERCAM
ENSG00000220852	9	130247101	130248728	RP11-339B21.8
ENSG00000136811	9	130258157	130303059	ODF2
ENSG00000119392	9	130306792	130344398	GLE1
ENSG00000197694	9	130354687	130435762	SPTAN1
ENSG00000119333	9	130435761	130458950	WDR34
ENSG00000217628	9	130453098	130454247	RP11-216B9.4
ENSG00000119335	9	130485996	130498488	SET
ENSG00000160447	9	130504623	130523019	PKN3
ENSG00000160446	9	130522969	130526229	ZDHHC12
ENSG00000160445	9	130531890	130574019	ZER1
ENSG00000208597	9	130551458	130551559	AL441992.17
ENSG00000107021	9	130589398	130612524	TBC1D13
ENSG00000167136	9	130620600	130624776	ENDOG
ENSG00000198917	9	130624167	130631906	C9orf114
ENSG00000171097	9	130635213	130684175	CCBL1
ENSG00000136802	9	130684268	130720136	LRRC8A
ENSG00000175287	9	130722995	130744141	PHYHD1
ENSG00000175283	9	130747630	130749719	DOLK
ENSG00000095319	9	130749798	130809195	NUP188
ENSG00000148341	9	130810134	130830400	SH3GLB2
ENSG00000148343	9	130838745	130874182	FAM73B
ENSG00000208596	9	130863721	130863829	AL592211.27
ENSG00000167130	9	130883211	130892537	DOLPP1
ENSG00000095321	9	130896896	130912904	CRAT
ENSG00000221521	9	130909150	130909251	AL158151.16-3
ENSG00000119383	9	130913050	130951046	PPP2R4
ENSG00000188483	9	130977652	130980362	IER5L
ENSG00000204055	9	130978871	131012670	AL158151.16-1
ENSG00000220992	9	131032672	131032817	AL158151.16-2
ENSG00000179082	9	131123116	131127005	C9orf106
ENSG00000208593	9	131172270	131172561	AL353803.23-1
ENSG00000223137	9	131172274	131172561	SRP_euk_arch
ENSG00000219220	9	131182241	131182570	RP11-65J3.6
ENSG00000204054	9	131291741	131325878	AL391056.25-1
ENSG00000216181	9	131393576	131393662	AL391056.25-2
ENSG00000148335	9	131410984	131438030	METTL11A
ENSG00000179058	9	131414327	131422870	C9orf50
ENSG00000148331	9	131436704	131444265	ASB6
ENSG00000167157	9	131467741	131524770	PRRX2
ENSG00000148344	9	131540433	131555165	PTGES
ENSG00000217808	9	131593296	131593937	RP11-5J2.2
ENSG00000136816	9	131605253	131613381	TOR1B
ENSG00000136827	9	131615043	131626262	TOR1A
ENSG00000136819	9	131629386	131637393	C9orf78
ENSG00000136878	9	131637546	131683928	USP20
ENSG00000216693	9	131685793	131686270	RP11-409K20.7
ENSG00000187239	9	131689287	131845267	FNBP1
ENSG00000148358	9	131855526	131942264	GPR107
ENSG00000208590	9	131922906	131923009	AL392105.13-1
ENSG00000223188	9	131922906	131923012	Y_RNA
ENSG00000196979	9	131942710	131946319	AL360004.22
ENSG00000107130	9	131974678	132038721	FREQ
ENSG00000148357	9	132250950	132284392	HMCN2
ENSG00000222116	9	132265474	132265771	SRP_euk_arch
ENSG00000175223	9	132294374	132299329	AL354898.10-2
ENSG00000214536	9	132295490	132299329	AL354898.10-3
ENSG00000130707	9	132309915	132366482	ASS1
ENSG00000208562	9	132315066	132315162	AL354898.10-1
ENSG00000107164	9	132444781	132503560	FUBP3
ENSG00000213405	9	132517007	132517591	RP11-57C19.2
ENSG00000130711	9	132529802	132548205	PRDM12
ENSG00000130713	9	132558988	132570073	EXOSC2
ENSG00000097007	9	132578987	132752883	ABL1
ENSG00000218774	9	132589994	132590258	RP11-57C19.6
ENSG00000188710	9	132758636	132759046	QRFP
ENSG00000130720	9	132767648	132804058	FIBCD1
ENSG00000050555	9	132874325	132958267	LAMC3
ENSG00000126878	9	132961733	132991202	AIF1L
ENSG00000126883	9	132990802	133098909	NUP214
ENSG00000208557	9	132992199	132992295	AL157938.22
ENSG00000218046	9	133105895	133106932	RP11-544A12.5
ENSG00000126882	9	133123287	133141727	FAM78A
ENSG00000160539	9	133154902	133174469	PPAPDC3
ENSG00000130723	9	133259301	133365405	BAT2L
ENSG00000206872	9	133350873	133350958	SNORD62
ENSG00000206861	9	133355694	133355779	SNORD62
ENSG00000176868	9	133364617	133365358	AL358781.19
ENSG00000130714	9	133368110	133389014	POMT1
ENSG00000130717	9	133389009	133396476	UCK1
ENSG00000107263	9	133441978	133605282	RAPGEF1
ENSG00000208535	9	133590381	133590675	AL160271.19-1
ENSG00000217051	9	133647778	133648021	RP11-323H21.2
ENSG00000212395	9	133648068	133648204	SNORA67
ENSG00000160563	9	133725315	133945074	MED27
ENSG00000196358	9	134027155	134109742	NTNG2
ENSG00000221105	9	134079959	134080083	AL159997.14
ENSG00000107290	9	134126648	134220193	SETX
ENSG00000125482	9	134240756	134272042	TTF1
ENSG00000188523	9	134275251	134438527	C9orf171
ENSG00000125492	9	134447814	134455461	BARHL1
ENSG00000125485	9	134458205	134535609	DDX31
ENSG00000125484	9	134535549	134555292	GTF3C4
ENSG00000165695	9	134590788	134744019	C9orf98
ENSG00000208514	9	134719026	134719090	AL445645.10
ENSG00000165698	9	134743571	134755239	C9orf9
ENSG00000165699	9	134756557	134809841	TSC1
ENSG00000165702	9	134810753	134856895	GFI1B
ENSG00000217892	9	134827760	134827867	RP11-415H23.4
ENSG00000196205	9	134884659	134886082	AL593851.6-1
ENSG00000221622	9	134884755	134884842	AL593851.6-2
ENSG00000148308	9	134888454	134923709	GTF3C5
ENSG00000170835	9	134927201	134936972	CEL
ENSG00000170827	9	134947760	134950256	AL162417.23-1
ENSG00000208511	9	134958260	134958357	AL162417.23-2
ENSG00000160271	9	134962928	135014542	RALGDS
ENSG00000148288	9	135018161	135029127	GBGT1
ENSG00000171102	9	135070488	135074451	OBP2B
ENSG00000119440	9	135090119	135093850	LCN1L1
ENSG00000175164	9	135120384	135140451	ABO
ENSG00000201843	9	135167774	135167867	Y_RNA
ENSG00000204031	9	135174413	135175125	AL158826.23-1
ENSG00000148296	9	135187390	135192868	SURF6
ENSG00000201451	9	135194386	135194482	Y_RNA
ENSG00000218423	9	135195648	135196116	RP11-244N20.7
ENSG00000148297	9	135197577	135204793	MED22
ENSG00000148303	9	135204890	135208102	RPL7A
ENSG00000206611	9	135206072	135206146	SNORD24
ENSG00000148248	9	135206666	135232791	SURF4
ENSG00000200831	9	135206771	135206843	SNORD36
ENSG00000199744	9	135207132	135207204	SNORD36
ENSG00000207510	9	135207522	135207589	SNORD36
ENSG00000148290	9	135208487	135213182	SURF1
ENSG00000148291	9	135213249	135217853	SURF2
ENSG00000198870	9	135233105	135261041	C9orf96
ENSG00000148300	9	135261009	135272985	REXO4
ENSG00000160323	9	135276941	135314329	ADAMTS13
ENSG00000160325	9	135314952	135325706	C9orf7
ENSG00000160326	9	135326038	135334080	SLC2A6
ENSG00000187616	9	135369579	135379787	BX324209.11
ENSG00000197859	9	135387107	135430462	ADAMTSL2
ENSG00000196990	9	135433965	135435166	FAM163B
ENSG00000123454	9	135491306	135514287	DBH
ENSG00000123453	9	135518507	135594863	SARDH
ENSG00000160293	9	135616837	135847547	VAV2
ENSG00000169925	9	135887784	135923478	BRD3
ENSG00000196363	9	135991031	136014914	WDR5
ENSG00000221676	9	136019382	136019507	U6atac
ENSG00000186350	9	136358137	136472250	RXRA
ENSG00000214473	9	136448929	136458831	AL669970.10
ENSG00000130635	9	136673473	136876510	COL5A1
ENSG00000204011	9	136681052	136684510	C9orf104
ENSG00000219785	9	136899686	136900142	RP11-263F14.3
ENSG00000160339	9	136912475	136919745	FCN2
ENSG00000085265	9	136940837	136949630	FCN1
ENSG00000130558	9	137106910	137152851	OLFM1
ENSG00000189363	9	137213276	137218973	AL390778.31
ENSG00000178243	9	137374916	137378223	C9orf62
ENSG00000219768	9	137479113	137481821	RP11-426A6.9
ENSG00000196422	9	137510746	137520560	KIAA0649
ENSG00000160345	9	137526848	137533401	C9orf116
ENSG00000122140	9	137531651	137536340	MRPS2
ENSG00000160349	9	137553105	137558199	LCN1
ENSG00000221613	9	137560278	137560367	AL161452.19
ENSG00000122136	9	137577806	137581636	OBP2A
ENSG00000122133	9	137593425	137598622	PAEP
ENSG00000218234	9	137619669	137623642	RP11-98L5.4
ENSG00000204007	9	137655323	137671207	GLT6D1
ENSG00000148386	9	137694989	137697580	LCN9
ENSG00000165643	9	137725078	137731199	SOHLH1
ENSG00000107147	9	137733859	137826386	KCNT1
ENSG00000130559	9	137840154	137938895	CAMSAP1
ENSG00000130560	9	137964637	137993047	UBAC1
ENSG00000148411	9	138038204	138126952	NACC2
ENSG00000107187	9	138227919	138236776	LHX3
ENSG00000165661	9	138238006	138277508	QSOX2
ENSG00000160360	9	138341753	138373878	GPSM1
ENSG00000213221	9	138376173	138378062	C9orf151
ENSG00000187796	9	138378229	138387954	CARD9
ENSG00000165684	9	138389851	138413072	SNAPC4
ENSG00000165689	9	138416196	138424882	SDCCAG3
ENSG00000165688	9	138424931	138438033	PMPCA
ENSG00000148384	9	138442896	138454077	INPP5E
ENSG00000148396	9	138454370	138491962	SEC16A
ENSG00000196366	9	138497768	138500339	C9orf163
ENSG00000148400	9	138508717	138560135	NOTCH1
ENSG00000218933	9	138509089	138509514	AL592301.14
ENSG00000203275	9	138630582	138631119	AL590226.23-1
ENSG00000172889	9	138673129	138686951	EGFL7
ENSG00000199161	9	138684875	138684959	hsa-mir-126
ENSG00000169692	9	138687416	138701732	AGPAT2
ENSG00000221693	9	138708409	138708535	AL590226.23-2
ENSG00000165716	9	138726851	138738323	FAM69B
ENSG00000199437	9	138740377	138740512	SNORA43
ENSG00000212487	9	138741021	138741152	SNORA17
ENSG00000187922	9	138752449	138757232	LCN10
ENSG00000204003	9	138758293	138762801	LCN6
ENSG00000204001	9	138768661	138772816	LCN8
ENSG00000177984	9	138773907	138778786	LCN15
ENSG00000217503	9	138794212	138794485	RP11-216L13.6
ENSG00000221865	9	138805594	138807589	KIAA1984
ENSG00000213213	9	138810623	138822013	AL355987.31-3
ENSG00000196642	9	138822195	138855460	C9orf86
ENSG00000213212	9	138827058	138829812	AL355987.31-1
ENSG00000054148	9	138862997	138865308	PHPT1
ENSG00000177943	9	138866640	138875070	MAMDC4
ENSG00000107223	9	138876392	138880559	EDF1
ENSG00000203274	9	138892211	138892487	AL355987.31-2
ENSG00000127191	9	138900786	138940887	TRAF2
ENSG00000213982	9	138950113	138951434	RP11-229P13.2
ENSG00000159069	9	138954709	138958994	FBXW5
ENSG00000176919	9	138959534	138961240	C8G
ENSG00000184925	9	138966589	138969767	LCN12
ENSG00000198454	9	138983516	138986263	C9orf141
ENSG00000107317	9	138991777	138996014	PGDS
ENSG00000214402	9	138997266	139000034	LCNL1
ENSG00000148362	9	139006691	139008248	C9orf142
ENSG00000169583	9	139008881	139010845	CLIC3
ENSG00000107331	9	139021507	139043195	ABCA2
ENSG00000180539	9	139041737	139051055	C9orf139
ENSG00000180549	9	139044447	139047283	FUT7
ENSG00000107281	9	139053746	139060476	NPDC1
ENSG00000054179	9	139062374	139068326	ENTPD2
ENSG00000186193	9	139076402	139084861	C9orf140
ENSG00000197355	9	139091774	139098812	UAP1L1
ENSG00000177239	9	139101200	139123460	MAN1B1
ENSG00000199411	9	139108618	139108703	SNORD62
ENSG00000176978	9	139124814	139129016	DPP7
ENSG00000176884	9	139152663	139183028	GRIN1
ENSG00000216006	9	139176921	139176992	AL929554.20-2
ENSG00000184709	9	139183035	139184312	LRRC26
ENSG00000185863	9	139185201	139186300	TMEM210
ENSG00000176248	9	139189057	139202878	ANAPC2
ENSG00000176101	9	139202954	139204636	SSNA1
ENSG00000176058	9	139205890	139215578	C9orf75
ENSG00000187713	9	139219148	139219910	TMEM203
ENSG00000188566	9	139220004	139231281	NDOR1
ENSG00000196435	9	139234528	139235854	RNF208
ENSG00000189110	9	139238388	139242086	BX255925.17-1
ENSG00000197191	9	139238908	139240584	C9orf169
ENSG00000198569	9	139245206	139250827	SLC34A3
ENSG00000188229	9	139255532	139257980	TUBB2C
ENSG00000221651	9	139256944	139257048	BX255925.17-3
ENSG00000188163	9	139257858	139262043	FAM166A
ENSG00000197768	9	139265534	139267736	BX255925.17-2
ENSG00000188986	9	139269580	139287819	COBRA1
ENSG00000198113	9	139292099	139296913	C9orf167
ENSG00000198435	9	139315857	139316201	NRARP
ENSG00000187609	9	139321169	139437535	EXD3
ENSG00000214358	9	139406076	139437435	BX322799.22
ENSG00000188747	9	139437668	139448678	NOXA1
ENSG00000188833	9	139448637	139455722	ENTPD8
ENSG00000165802	9	139461843	139473592	NELF
ENSG00000130653	9	139474225	139564807	PNPLA7
ENSG00000182154	9	139566165	139566827	MRPL41
ENSG00000148399	9	139569182	139593208	WDR85
ENSG00000165724	9	139596352	139604763	ZMYND19
ENSG00000197070	9	139619917	139629630	ARRDC1
ENSG00000203993	9	139629606	139633086	C9orf37
ENSG00000217501	9	139655259	139655820	RP13-467E5.1
ENSG00000181090	9	139711440	139850397	EHMT1
ENSG00000203988	9	139790812	139803508	AL590627.25-1
ENSG00000214356	9	139798346	139802679	AL590627.25-2
ENSG00000207693	9	139852692	139852789	hsa-mir-602
ENSG00000203987	9	139882198	139906843	AL611925.27
ENSG00000148408	9	139892062	140138897	CACNA1B
ENSG00000218926	9	140151368	140158137	RP11-424E7.3
ENSG00000159247	9	140189246	140191570	AL591424.12-1
ENSG00000221284	9	140190655	140190759	AL591424.12-2
ENSG00000219468	9	140249980	140250262	RP11-885N19.5
ENSG00000223256	9	140269866	140269969	U6
ENSG00000217898	10	80652	82824	RP11-631M21.6
ENSG00000173876	10	82832	86053	RP11-631M21.2
ENSG00000221757	10	83769	83877	AL713922.12-1
ENSG00000217176	10	116334	122205	IL9RP2
ENSG00000015171	10	170643	290577	ZMYND11
ENSG00000212331	10	190766	190883	5S_rRNA
ENSG00000151240	10	311432	725518	DIP2C
ENSG00000201861	10	317949	318061	5S_rRNA
ENSG00000209361	10	466179	466444	AL603831.23-1
ENSG00000180525	10	685888	699940	C10orf108
ENSG00000107929	10	845484	967440	LARP5
ENSG00000209363	10	959234	959312	AL359878.13-1
ENSG00000205740	10	1007097	1024281	AL359878.13-2
ENSG00000107937	10	1024349	1053688	GTPBP4
ENSG00000148377	10	1054847	1061799	IDI2
ENSG00000067064	10	1075966	1085061	IDI1
ENSG00000047056	10	1085478	1168237	WDR37
ENSG00000185736	10	1218073	1769670	ADARB2
ENSG00000205696	10	1558940	1567868	AL450386.17
ENSG00000212156	10	2231581	2231682	U6
ENSG00000218235	10	2968213	2968633	RP11-89K18.1
ENSG00000067057	10	3099740	3169762	PFKP
ENSG00000107959	10	3169922	3205003	PITRM1
ENSG00000067082	10	3811260	3817455	COPEB
ENSG00000207124	10	4547144	4547249	U6
ENSG00000165568	10	4858402	4880249	AKR1CL2
ENSG00000151631	10	4903865	4924161	AC091817.6-2
ENSG00000209368	10	4994627	4994761	AC091817.6-1
ENSG00000187134	10	4995566	5010445	AKR1C1
ENSG00000151632	10	5021966	5050207	AKR1C2
ENSG00000209369	10	5036901	5037035	AL391427.9-1
ENSG00000218731	10	5081004	5083862	RP11-499O7.4
ENSG00000209373	10	5125598	5125736	AL391427.9-2
ENSG00000196139	10	5126583	5139878	AKR1C3
ENSG00000219548	10	5154279	5167418	RP11-499O7.5
ENSG00000196326	10	5186335	5217144	AKR1CL1
ENSG00000198610	10	5227426	5250912	AKR1C4
ENSG00000217863	10	5239132	5239705	RP11-445P17.6
ENSG00000215267	10	5309096	5320442	AL355303.16-1
ENSG00000209374	10	5331747	5331873	AL355303.16-2
ENSG00000216680	10	5336394	5336828	RP11-445P17.5
ENSG00000178473	10	5396976	5406169	UCN3
ENSG00000178462	10	5425062	5436795	TUBAL3
ENSG00000173848	10	5444518	5490401	NET1
ENSG00000178372	10	5530660	5531518	CALML5
ENSG00000205488	10	5546207	5555140	AL732437.12
ENSG00000178363	10	5556924	5558225	CALML3
ENSG00000216230	10	5706900	5707095	RP11-336A10.7
ENSG00000222233	10	5713432	5713722	SRP_euk_arch
ENSG00000209376	10	5713434	5713724	AL365356.13-1
ENSG00000196372	10	5714923	5748532	ASB13
ENSG00000108021	10	5766807	5846949	C10orf18
ENSG00000057608	10	5847192	5924101	GDI2
ENSG00000134461	10	5943697	5971807	ANKRD16
ENSG00000134452	10	5972200	6019562	FBXO18
ENSG00000134470	10	6031259	6060156	IL15RA
ENSG00000134460	10	6081835	6144278	IL2RA
ENSG00000209380	10	6099023	6099113	AL137186.18
ENSG00000214015	10	6153480	6153890	AL157395.17-1
ENSG00000134453	10	6171013	6198843	RBM17
ENSG00000170525	10	6226922	6317500	PFKFB3
ENSG00000201581	10	6231592	6231909	7SK
ENSG00000213994	10	6284498	6285716	AL157395.17-2
ENSG00000215244	10	6359656	6417944	AL137145.13-1
ENSG00000219056	10	6375069	6376653	RP11-298K24.2
ENSG00000212743	10	6432284	6434729	AL137145.13-2
ENSG00000065675	10	6509140	6662244	PRKCQ
ENSG00000198879	10	7244255	7493456	SFMBT2
ENSG00000220641	10	7377074	7377258	RP5-1092K5.2
ENSG00000207453	10	7568671	7568777	U6
ENSG00000123243	10	7641641	7748940	ITIH5
ENSG00000151655	10	7785242	7831488	ITIH2
ENSG00000151657	10	7837373	7869950	KIN
ENSG00000165629	10	7870099	7889764	ATP5C1
ENSG00000165632	10	7900507	8096720	TAF3
ENSG00000216815	10	7915587	7915926	RP11-401E9.3
ENSG00000197308	10	8132419	8135453	AL390294.19
ENSG00000107485	10	8136673	8157170	GATA3
ENSG00000217532	10	8243229	8244161	GS1-756B1.1
ENSG00000220584	10	8595656	8597075	RP11-543F8.1
ENSG00000219750	10	8701902	8702577	RP11-33K5.1
ENSG00000212505	10	8738685	8738800	5S_rRNA
ENSG00000203336	10	9803932	9806385	RP5-1051H14.1
ENSG00000218997	10	10256199	10256546	TCEB1P3
ENSG00000200849	10	10314580	10314681	Y_RNA
ENSG00000220885	10	10858192	10858630	RP1-186E20.1
ENSG00000222631	10	10945540	10945629	AL136452.7
ENSG00000048740	10	11099933	11509495	CUGBP2
ENSG00000181800	10	11398803	11401853	C10orf31
ENSG00000148429	10	11542517	11693759	USP6NL
ENSG00000181437	10	11693306	11694231	AL512631.11
ENSG00000134463	10	11824362	11846068	ECHDC3
ENSG00000148426	10	11905403	11954280	C10orf47
ENSG00000151461	10	12002027	12125029	UPF2
ENSG00000209394	10	12005186	12005267	AL138898.19
ENSG00000181192	10	12150940	12205229	DHTKD1
ENSG00000200285	10	12198278	12198384	U6
ENSG00000065665	10	12211642	12251962	SEC61A2
ENSG00000209399	10	12227668	12227769	AC073160.8-1
ENSG00000165609	10	12248508	12278149	NUDT5
ENSG00000151465	10	12277971	12332593	CDC123
ENSG00000183049	10	12431738	12911741	CAMK1D
ENSG00000221331	10	12807253	12807357	AL731559.8
ENSG00000151468	10	12978633	13181658	CCDC3
ENSG00000212499	10	13006691	13006788	5S_rRNA
ENSG00000218851	10	13139908	13140682	RP11-730A19.2
ENSG00000123240	10	13181455	13220297	OPTN
ENSG00000205092	10	13186581	13186778	AL355355.25
ENSG00000218035	10	13221202	13221539	RP11-730A19.9
ENSG00000212917	10	13224191	13224983	RP11-730A19.5
ENSG00000214763	10	13238690	13240142	RP11-730A19.6
ENSG00000218253	10	13241483	13241783	RP11-730A19.7
ENSG00000065328	10	13243587	13293110	MCM10
ENSG00000207447	10	13299275	13299381	U6
ENSG00000165623	10	13303775	13316337	C10orf49
ENSG00000107537	10	13359806	13384418	PHYH
ENSG00000086475	10	13399430	13430286	SEPHS1
ENSG00000165626	10	13520507	13610539	BEND7
ENSG00000202508	10	13593212	13593319	Y_RNA
ENSG00000165630	10	13668945	13712873	PRPF18
ENSG00000217518	10	13673466	13674329	RP11-295P9.2
ENSG00000151474	10	13725712	14412889	FRMD4A
ENSG00000222235	10	13786984	13787078	AL157392.18-1
ENSG00000199407	10	13809802	13809922	5S_rRNA
ENSG00000215227	10	13952800	13953184	AL365495.14
ENSG00000221371	10	14518581	14518666	hsa-mir-1265
ENSG00000065809	10	14600562	14856902	FAM107B
ENSG00000201766	10	14745401	14745490	5S_rRNA
ENSG00000218796	10	14805176	14806060	RP11-398C13.2
ENSG00000185267	10	14901255	14920580	ARMETL1
ENSG00000187522	10	14920231	14953744	HSPA14
ENSG00000152455	10	14960868	14986308	SUV39H2
ENSG00000152457	10	14981169	15036100	DCLRE1C
ENSG00000197889	10	15041444	15054856	MEIG1
ENSG00000219969	10	15068879	15071453	RP11-2K17.5
ENSG00000216732	10	15081108	15082083	RP11-271M1.3
ENSG00000182531	10	15089877	15090800	AL157391.11
ENSG00000218372	10	15097375	15103868	RP11-271M1.2
ENSG00000152463	10	15125932	15155857	OLAH
ENSG00000176244	10	15157481	15170781	ACBD7
ENSG00000152465	10	15172919	15250701	NMT2
ENSG00000216912	10	15175268	15175616	RP11-455B2.3
ENSG00000176236	10	15177391	15179324	C10orf111
ENSG00000152464	10	15179185	15188135	RPP38
ENSG00000206448	10	15236804	15237337	AL590365.14
ENSG00000216981	10	15253041	15253283	RP11-455B2.9
ENSG00000148468	10	15293652	15453064	FAM171A1
ENSG00000077943	10	15599094	15801776	ITGA8
ENSG00000148481	10	15860175	15942525	C10orf97
ENSG00000209429	10	15968363	15968468	AL590439.12
ENSG00000220680	10	16153421	16153814	RP11-37P5.1
ENSG00000201260	10	16289826	16289932	U6
ENSG00000209435	10	16480660	16480764	AL360230.20-1
ENSG00000165983	10	16518970	16595742	PTER
ENSG00000223156	10	16558008	16558169	U2
ENSG00000165985	10	16595748	16604010	C1QL3
ENSG00000148484	10	16672625	16899468	RSU1
ENSG00000107611	10	16905971	17211822	CUBN
ENSG00000107614	10	17224988	17283687	TRDMT1
ENSG00000026025	10	17311250	17319591	VIM
ENSG00000148488	10	17400700	17536260	ST8SIA6
ENSG00000204832	10	17481107	17492636	AL158164.15
ENSG00000202091	10	17564405	17564714	7SK
ENSG00000219331	10	17659367	17660217	RP11-390B4.4
ENSG00000165996	10	17671971	17699379	PTPLA
ENSG00000136738	10	17726130	17797913	STAM
ENSG00000148483	10	17834257	17882873	FAM23A
ENSG00000183748	10	17891368	17993184	MRC1L1
ENSG00000207937	10	17927113	17927199	hsa-mir-511-2
ENSG00000222318	10	17984823	17985005	U4
ENSG00000184040	10	18081224	18129861	FAM23B
ENSG00000120586	10	18138358	18240097	MRC1
ENSG00000207938	10	18174042	18174128	hsa-mir-511-2
ENSG00000223074	10	18231737	18231919	U4
ENSG00000148482	10	18280827	18372222	SLC39A12
ENSG00000165995	10	18469612	18870797	CACNB2
ENSG00000152487	10	18874497	18980556	NSUN6
ENSG00000165997	10	18988319	19006946	ARL5B
ENSG00000220896	10	19064680	19067566	RP11-139J15.4
ENSG00000217698	10	19269436	19269888	RP11-288D15.1
ENSG00000218031	10	19380390	19381105	RP11-288D15.2
ENSG00000204741	10	19532671	19538622	AL590378.5
ENSG00000204740	10	19818029	19896508	C10orf112
ENSG00000218942	10	19820007	19820234	RP11-265G8.3
ENSG00000200545	10	19927182	19927397	U3
ENSG00000209468	10	19962617	19962738	AL157895.8-1
ENSG00000209471	10	20076373	20076447	AL353147.10-1
ENSG00000209472	10	20076531	20076598	AL353147.10-2
ENSG00000209475	10	20076615	20076687	AL353147.10-3
ENSG00000209476	10	20076689	20076756	AL353147.10-4
ENSG00000219563	10	20076758	20077556	RP11-188P8.2
ENSG00000212072	10	20112492	20112595	AL353147.10-6
ENSG00000209478	10	20121933	20122036	AL353147.10-5
ENSG00000120594	10	20145174	20609292	PLXDC2
ENSG00000218624	10	20678984	20680035	RP11-337N19.1
ENSG00000078114	10	21110098	21502768	NEBL
ENSG00000220963	10	21133228	21133512	RP11-56H7.3
ENSG00000217018	10	21170310	21170495	RP11-56H7.2
ENSG00000220901	10	21357934	21359727	RP11-213K14.2
ENSG00000216609	10	21439617	21442323	RP11-165O3.2
ENSG00000204683	10	21454698	21475433	C10orf113
ENSG00000218822	10	21546826	21547214	RP11-565H13.3
ENSG00000218500	10	21576687	21577030	RP11-565H13.4
ENSG00000207264	10	21650896	21651002	U6
ENSG00000216589	10	21722968	21723527	RP11-275N1.2
ENSG00000199222	10	21810651	21810752	Y_RNA
ENSG00000204682	10	21823427	21826197	C10orf114
ENSG00000222071	10	21825497	21825576	hsa-mir-1915
ENSG00000180592	10	21844031	21854617	C10orf140
ENSG00000078403	10	21863108	22072560	MLLT10
ENSG00000207347	10	21893406	21893512	U6
ENSG00000219809	10	21953527	21955221	RP11-177H22.2
ENSG00000201390	10	21990570	21990676	U6
ENSG00000136770	10	22085484	22332704	DNAJC1
ENSG00000203471	10	22223283	22223451	AL359697.23
ENSG00000201364	10	22262078	22262373	7SK
ENSG00000218554	10	22491927	22494729	RP11-108B14.2
ENSG00000219955	10	22492027	22493241	RP11-108B14.1
ENSG00000218160	10	22538240	22538939	RP11-108B14.3
ENSG00000218957	10	22554633	22554959	RP11-108B14.4
ENSG00000204656	10	22595926	22596141	RPL31P45
ENSG00000148444	10	22645305	22649243	COMMD3
ENSG00000168283	10	22650146	22660188	BMI1
ENSG00000077327	10	22674405	22746531	SPAG6
ENSG00000150867	10	22863772	23043509	PIP5K2A
ENSG00000206842	10	23116328	23116434	U6
ENSG00000165309	10	23256966	23366524	ARMC3
ENSG00000223131	10	23326190	23326293	5S_rRNA
ENSG00000209509	10	23326195	23326286	AL139815.12-1
ENSG00000221221	10	23403318	23403413	AL139815.12-3
ENSG00000148450	10	23424433	23450948	MSRB2
ENSG00000213819	10	23465874	23466141	AL139281.7-1
ENSG00000180153	10	23466272	23466867	AL139281.7-2
ENSG00000209517	10	23495953	23496037	AL139281.7-3
ENSG00000168267	10	23521466	23523185	PTF1A
ENSG00000204566	10	23532751	23579616	C10orf115
ENSG00000223219	10	23550452	23550580	U4
ENSG00000216784	10	23587146	23587480	RP11-215C7.3
ENSG00000179133	10	23596130	23673780	C10orf67
ENSG00000209527	10	23728466	23728534	AL606469.8
ENSG00000165312	10	23768204	23771109	OTUD1
ENSG00000120549	10	24023681	24876778	KIAA1217
ENSG00000209529	10	24321737	24321878	AL391499.11
ENSG00000220308	10	24486770	24487716	RP11-183E9.2
ENSG00000207930	10	24604620	24604716	hsa-mir-603
ENSG00000107863	10	24912551	25052550	ARHGAP21
ENSG00000199535	10	24969101	24969219	5S_rRNA
ENSG00000099256	10	25177560	25281539	PRTFDC1
ENSG00000216235	10	25196580	25197125	RP11-129O7.2
ENSG00000221086	10	25279339	25279415	AL512598.11
ENSG00000151023	10	25310923	25345091	C10orf63
ENSG00000185875	10	25345514	25355597	THNSL1
ENSG00000151025	10	25504296	25931164	GPR158
ENSG00000222543	10	25722462	25722779	7SK
ENSG00000209533	10	25722540	25722777	AL161654.14-1
ENSG00000218015	10	25976505	25977039	RP11-307B23.2
ENSG00000209535	10	26142744	26142852	AL731546.4-1
ENSG00000223019	10	26142746	26142852	5S_rRNA
ENSG00000209544	10	26148298	26148361	AL731546.4-2
ENSG00000095777	10	26263008	26541471	MYO3A
ENSG00000136750	10	26545242	26633493	GAD2
